TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud,Hours,DayOfWeek
23987,2024-06-19 22:46:35.584045,1696.85,468,refund,Philadelphia,0,22,19
23988,2024-05-05 12:05:35.584049,1292.53,325,purchase,San Jose,0,12,5
23989,2023-10-27 01:47:35.584055,1339.94,452,refund,Chicago,0,1,27
23990,2024-08-31 04:28:35.584061,4145.9,928,purchase,Dallas,0,4,31
23991,2024-01-13 10:05:35.584066,857.61,479,refund,Philadelphia,0,10,13
23992,2023-11-08 17:40:35.584072,4253.46,11,refund,Philadelphia,0,17,8
23993,2024-07-06 15:36:35.584078,1191.08,611,purchase,San Diego,0,15,6
23994,2024-06-26 18:28:35.584084,4548.97,598,purchase,Houston,1,18,26
23995,2024-08-02 22:09:35.584088,1720.39,76,refund,San Diego,0,22,2
23996,2024-02-04 17:32:35.584091,2871.87,208,refund,San Diego,0,17,4
23997,2024-04-22 10:06:35.584094,1584.93,826,purchase,Dallas,0,10,22
23998,2024-10-11 17:53:35.584098,2581.51,725,purchase,San Antonio,0,17,11
23999,2024-02-20 01:43:35.584101,4396.39,586,purchase,Los Angeles,0,1,20
24000,2024-07-21 04:33:35.584104,4434.22,393,refund,San Diego,0,4,21
24001,2023-11-19 17:39:35.584108,911.83,850,purchase,Philadelphia,0,17,19
24002,2024-03-14 19:02:35.584111,3382.63,228,refund,Dallas,0,19,14
24003,2023-11-09 20:05:35.584114,673.83,166,refund,New York,0,20,9
24004,2023-11-25 22:45:35.584117,1692.27,774,refund,Phoenix,0,22,25
24005,2024-07-22 01:53:35.584121,1746.33,439,purchase,Chicago,0,1,22
24006,2024-07-13 15:46:35.584124,4270.46,667,purchase,Philadelphia,0,15,13
24007,2023-12-14 21:30:35.584128,1165.53,767,refund,Philadelphia,0,21,14
24008,2024-09-27 09:42:35.584135,4920.44,891,purchase,Philadelphia,0,9,27
24009,2024-02-17 02:11:35.584138,1876.86,989,refund,San Jose,0,2,17
24010,2024-08-15 08:54:35.584141,2948.78,204,purchase,San Diego,1,8,15
24011,2023-11-27 13:10:35.584145,784.81,985,purchase,Dallas,0,13,27
24012,2024-04-15 15:36:35.584148,53.65,213,purchase,Phoenix,0,15,15
24013,2024-07-08 23:46:35.584151,4216.05,466,refund,Philadelphia,0,23,8
24014,2024-05-13 20:50:35.584155,4994.68,299,refund,San Antonio,0,20,13
24015,2023-11-06 13:48:35.584158,1511.79,765,refund,Phoenix,0,13,6
24016,2024-04-28 19:00:35.584161,16.98,352,refund,San Jose,0,19,28
24017,2024-06-04 05:40:35.584164,2987.27,339,purchase,Chicago,0,5,4
24018,2024-04-14 11:41:35.584168,3179.02,169,purchase,Houston,0,11,14
24019,2024-09-20 01:32:35.584171,220.31,251,refund,Phoenix,0,1,20
24020,2024-01-12 10:50:35.584174,3140.87,393,purchase,Philadelphia,0,10,12
24021,2024-09-09 22:28:35.584178,1148.04,438,purchase,San Diego,0,22,9
24022,2023-10-30 15:54:35.584181,3508.34,528,refund,Philadelphia,0,15,30
24023,2024-09-28 22:19:35.584185,2409.79,588,refund,Dallas,0,22,28
24024,2023-12-31 22:05:35.584188,2564.66,987,purchase,San Diego,0,22,31
24025,2024-04-18 13:35:35.584191,3243.06,237,refund,Dallas,0,13,18
24026,2024-03-04 22:16:35.584194,1246.67,980,purchase,Los Angeles,0,22,4
24027,2024-02-25 06:37:35.584198,1580.68,547,refund,San Diego,0,6,25
24028,2024-03-10 03:57:35.584201,664.39,274,purchase,Chicago,0,3,10
24029,2024-07-10 23:55:35.584204,3782.31,114,refund,Chicago,0,23,10
24030,2024-09-07 22:51:35.584208,4273.66,657,refund,Houston,0,22,7
24031,2023-12-24 09:49:35.584211,687.32,920,refund,Chicago,0,9,24
24032,2024-10-14 22:58:35.584214,4107.82,394,purchase,Philadelphia,0,22,14
24033,2024-02-27 09:46:35.584218,3935.29,389,purchase,Houston,0,9,27
24034,2024-06-08 03:20:35.584221,322.59,185,purchase,Dallas,0,3,8
24035,2023-12-21 17:07:35.584224,4286.53,36,refund,New York,0,17,21
24036,2024-10-04 03:43:35.584228,4191.88,21,refund,San Diego,0,3,4
24037,2024-06-27 05:13:35.584232,3580.99,280,purchase,Houston,0,5,27
24038,2024-08-28 18:16:35.584237,1645.83,260,purchase,Los Angeles,0,18,28
24039,2024-09-21 03:47:35.584242,1089.97,806,purchase,San Diego,0,3,21
24040,2024-10-03 08:23:35.584248,3748.03,494,refund,San Antonio,0,8,3
24041,2024-03-03 00:08:35.584254,4319.85,833,purchase,Dallas,0,0,3
24042,2024-05-01 06:17:35.584258,3485.79,297,refund,San Jose,0,6,1
24043,2024-08-01 07:06:35.584262,4508.49,716,purchase,Houston,0,7,1
24044,2024-06-01 06:46:35.584265,1880.38,704,refund,Chicago,0,6,1
24045,2024-05-08 05:19:35.584268,1107.61,627,refund,Houston,0,5,8
24046,2024-01-10 02:54:35.584272,3879.84,24,purchase,San Jose,0,2,10
24047,2024-07-20 12:47:35.584275,1419.12,20,purchase,Philadelphia,0,12,20
24048,2024-07-02 08:08:35.584278,4735.18,638,purchase,New York,0,8,2
24049,2024-05-28 14:28:35.584281,2498.05,635,purchase,Los Angeles,0,14,28
24050,2024-07-24 09:12:35.584285,748.56,344,purchase,Dallas,0,9,24
24051,2024-08-10 16:54:35.584288,1121.75,686,refund,Phoenix,0,16,10
24052,2024-08-26 11:23:35.584291,2286.0,274,refund,San Diego,0,11,26
24053,2024-06-08 16:47:35.584295,2190.49,477,purchase,Philadelphia,0,16,8
24054,2024-06-08 14:54:35.584298,290.58,816,refund,New York,0,14,8
24055,2024-08-27 17:30:35.584301,4542.75,77,purchase,Dallas,0,17,27
24056,2024-01-11 22:56:35.584305,2417.69,579,purchase,San Diego,0,22,11
24057,2024-01-10 21:40:35.584308,2845.25,650,refund,Phoenix,0,21,10
24058,2024-04-26 09:46:35.584311,4323.41,757,refund,Chicago,0,9,26
24059,2023-12-26 22:10:35.584315,975.53,31,refund,Houston,0,22,26
24060,2024-01-23 22:04:35.584318,2330.47,209,refund,Dallas,0,22,23
24061,2024-10-14 19:41:35.584322,643.54,958,purchase,Houston,0,19,14
24062,2024-05-29 03:16:35.584325,1056.29,36,purchase,Houston,0,3,29
24063,2024-06-24 09:32:35.584329,3034.84,69,refund,Los Angeles,0,9,24
24064,2024-05-24 13:16:35.584332,2768.46,623,refund,Phoenix,0,13,24
24065,2024-10-07 07:02:35.584335,3854.3,411,purchase,Philadelphia,0,7,7
24066,2024-06-09 05:49:35.584338,2892.01,137,purchase,San Antonio,0,5,9
24067,2024-01-02 21:43:35.584342,4512.3,111,purchase,Houston,0,21,2
24068,2024-04-16 13:49:35.584345,2474.5,851,purchase,Phoenix,0,13,16
24069,2024-08-20 22:14:35.584348,4226.26,673,purchase,San Jose,0,22,20
24070,2024-07-30 03:12:35.584352,4226.03,465,refund,Phoenix,0,3,30
24071,2024-09-23 19:23:35.584355,231.34,383,purchase,San Antonio,0,19,23
24072,2024-01-23 22:25:35.584358,143.35,263,refund,New York,0,22,23
24073,2024-10-04 20:53:35.584362,827.43,629,refund,New York,0,20,4
24074,2024-06-22 20:49:35.584365,1723.68,258,purchase,San Antonio,0,20,22
24075,2024-04-01 04:41:35.584368,3529.89,461,refund,Philadelphia,0,4,1
24076,2023-11-26 02:03:35.584371,2871.4,743,refund,Dallas,0,2,26
24077,2023-12-28 11:52:35.584375,336.52,990,purchase,Philadelphia,0,11,28
24078,2024-08-13 12:54:35.584378,3442.72,651,purchase,San Antonio,0,12,13
24079,2024-04-24 19:35:35.584381,2404.1,857,purchase,San Diego,0,19,24
24080,2024-02-03 12:45:35.584385,681.46,372,refund,Phoenix,0,12,3
24081,2024-07-02 11:03:35.584388,1936.49,258,purchase,Houston,0,11,2
24082,2024-10-05 15:43:35.584392,1515.46,546,purchase,San Diego,0,15,5
24083,2024-01-16 06:47:35.584395,166.59,951,refund,Dallas,0,6,16
24084,2024-09-10 01:29:35.584398,2968.73,395,purchase,San Antonio,0,1,10
24085,2023-11-06 11:43:35.584401,1853.48,510,refund,Chicago,0,11,6
24086,2024-07-27 20:09:35.584405,2422.8,717,purchase,San Jose,0,20,27
24087,2024-08-10 14:04:35.584408,2977.96,438,refund,San Antonio,0,14,10
24088,2024-03-29 15:03:35.584411,3879.77,38,purchase,San Jose,0,15,29
24089,2024-01-19 02:30:35.584415,3747.96,357,refund,San Diego,0,2,19
24090,2024-09-15 09:47:35.584418,4820.25,757,refund,San Diego,0,9,15
24091,2023-10-22 20:18:35.584421,3969.29,909,refund,Chicago,0,20,22
24092,2024-08-02 11:40:35.584425,4674.0,821,purchase,Dallas,0,11,2
24093,2024-05-17 22:57:35.584431,4143.36,159,purchase,San Jose,0,22,17
24094,2024-09-27 03:15:35.584434,1823.03,226,purchase,Los Angeles,0,3,27
24095,2023-11-10 20:35:35.584438,542.32,862,refund,San Jose,0,20,10
24096,2024-04-17 09:20:35.584441,1434.66,883,refund,Phoenix,0,9,17
24097,2023-11-28 20:32:35.584444,1369.91,556,refund,San Jose,0,20,28
24098,2024-04-22 01:06:35.584448,1591.3,745,purchase,Los Angeles,0,1,22
24099,2024-08-22 11:17:35.584451,2039.82,104,purchase,Dallas,0,11,22
24100,2024-06-28 06:42:35.584454,1759.6,489,purchase,New York,0,6,28
24101,2024-01-09 10:12:35.584457,2218.74,919,refund,New York,0,10,9
24102,2024-02-18 22:02:35.584461,4333.25,330,purchase,San Diego,0,22,18
24103,2024-09-13 17:31:35.584464,917.75,962,refund,Dallas,0,17,13
24104,2024-03-28 21:11:35.584467,2583.76,908,purchase,Philadelphia,0,21,28
24105,2024-04-25 02:58:35.584471,2679.62,445,refund,Houston,0,2,25
24106,2024-10-03 16:21:35.584474,2138.45,986,refund,San Antonio,0,16,3
24107,2024-03-29 12:29:35.584477,2548.32,314,purchase,New York,1,12,29
24108,2024-10-02 19:03:35.584481,3053.53,686,refund,Los Angeles,0,19,2
24109,2024-03-16 19:07:35.584484,3093.98,320,purchase,Philadelphia,0,19,16
24110,2024-10-10 18:50:35.584488,512.35,710,refund,San Antonio,0,18,10
24111,2023-11-23 09:54:35.584492,4100.86,621,refund,San Diego,0,9,23
24112,2024-01-14 20:43:35.584495,2335.18,173,purchase,Philadelphia,0,20,14
24113,2024-09-24 06:58:35.584499,2417.46,696,purchase,San Antonio,0,6,24
24114,2024-03-09 05:41:35.584502,3232.49,213,refund,Philadelphia,0,5,9
24115,2023-12-02 07:14:35.584508,2776.06,769,purchase,San Diego,0,7,2
24116,2024-10-05 23:24:35.584513,2729.96,477,refund,Chicago,0,23,5
24117,2024-04-04 11:39:35.584518,4658.19,537,refund,Los Angeles,0,11,4
24118,2024-06-03 12:25:35.584524,3621.17,917,refund,Los Angeles,0,12,3
24119,2024-05-25 05:06:35.584530,246.58,762,refund,San Antonio,0,5,25
24120,2024-03-22 11:32:35.584533,2367.02,728,refund,Philadelphia,0,11,22
24121,2024-04-18 23:37:35.584537,629.7,641,refund,San Diego,0,23,18
24122,2024-04-06 19:02:35.584540,4472.27,460,purchase,San Diego,0,19,6
24123,2024-05-20 11:49:35.584543,3175.59,809,refund,Chicago,0,11,20
24124,2024-10-03 18:23:35.584547,669.22,371,purchase,Los Angeles,0,18,3
24125,2024-10-17 18:31:35.584550,2782.0,394,refund,San Jose,0,18,17
24126,2024-08-22 13:51:35.584553,3431.18,194,refund,Houston,0,13,22
24127,2023-12-15 16:58:35.584557,3588.06,62,purchase,Dallas,0,16,15
24128,2024-01-26 18:59:35.584560,1605.3,136,refund,Phoenix,0,18,26
24129,2024-03-13 05:53:35.584563,352.63,722,refund,New York,0,5,13
24130,2024-01-30 16:24:35.584566,4779.43,791,purchase,San Jose,0,16,30
24131,2024-04-18 21:01:35.584570,4268.49,297,purchase,Philadelphia,0,21,18
24132,2024-08-06 10:37:35.584573,1003.86,373,purchase,Chicago,0,10,6
24133,2024-07-27 05:50:35.584576,4633.16,668,purchase,Chicago,0,5,27
24134,2024-02-01 07:48:35.584580,2943.4,728,refund,Houston,0,7,1
24135,2024-04-19 09:14:35.584583,639.65,163,refund,Dallas,0,9,19
24136,2023-12-30 03:42:35.584587,2430.47,347,refund,Chicago,0,3,30
24137,2024-09-09 23:54:35.584590,1340.74,899,purchase,San Jose,0,23,9
24138,2023-12-07 06:07:35.584593,1039.59,291,refund,San Antonio,0,6,7
24139,2024-04-12 10:35:35.584597,4264.13,36,refund,Houston,0,10,12
24140,2023-12-02 04:07:35.584600,1522.74,321,purchase,San Antonio,0,4,2
24141,2024-06-05 12:13:35.584603,592.15,592,purchase,San Antonio,0,12,5
24142,2024-08-18 21:22:35.584607,4118.73,61,refund,Los Angeles,0,21,18
24143,2024-02-12 23:54:35.584610,3553.8,963,purchase,Houston,0,23,12
24144,2023-12-31 07:39:35.584613,911.97,46,purchase,San Diego,0,7,31
24145,2024-05-04 17:58:35.584617,1519.06,485,purchase,Chicago,0,17,4
24146,2024-10-08 13:13:35.584620,3789.45,675,purchase,San Diego,0,13,8
24147,2024-06-01 04:21:35.584624,1247.72,117,purchase,New York,0,4,1
24148,2024-08-17 00:11:35.584627,3053.94,844,purchase,Philadelphia,0,0,17
24149,2024-09-30 21:27:35.584630,3636.97,315,purchase,Chicago,0,21,30
24150,2024-07-29 21:08:35.584634,1175.72,778,purchase,San Jose,0,21,29
24151,2024-02-25 04:18:35.584637,1159.57,267,refund,San Diego,0,4,25
24152,2024-02-03 01:55:35.584640,2700.6,471,purchase,Houston,0,1,3
24153,2024-01-26 18:26:35.584644,544.59,840,purchase,Los Angeles,0,18,26
24154,2024-10-16 23:02:35.584647,792.7,383,purchase,San Jose,0,23,16
24155,2024-05-15 03:24:35.584650,4977.83,566,refund,Phoenix,0,3,15
24156,2024-05-10 14:38:35.584654,936.32,868,purchase,San Diego,0,14,10
24157,2024-01-25 19:41:35.584657,3346.03,981,refund,San Diego,0,19,25
24158,2024-02-16 18:52:35.584660,4954.04,853,purchase,Dallas,0,18,16
24159,2024-03-21 15:12:35.584663,443.1,685,purchase,New York,0,15,21
24160,2024-02-22 08:17:35.584667,2051.56,866,purchase,San Antonio,0,8,22
24161,2024-01-14 16:46:35.584670,4780.5,849,refund,New York,0,16,14
24162,2024-08-25 16:12:35.584674,735.9,66,purchase,San Jose,0,16,25
24163,2023-12-29 18:43:35.584677,1952.16,704,purchase,San Jose,0,18,29
24164,2024-06-24 18:35:35.584681,1339.71,355,refund,San Antonio,0,18,24
24165,2024-07-25 12:22:35.584684,4129.91,234,refund,San Antonio,0,12,25
24166,2024-08-19 08:53:35.584688,3855.69,252,purchase,Los Angeles,0,8,19
24167,2024-06-13 08:44:35.584691,548.6,554,purchase,San Antonio,0,8,13
24168,2023-12-16 02:35:35.584694,1987.09,785,refund,Philadelphia,0,2,16
24169,2024-05-03 18:58:35.584698,3191.69,58,refund,San Jose,0,18,3
24170,2024-05-31 19:27:35.584701,3356.25,107,refund,Philadelphia,0,19,31
24171,2024-04-27 02:52:35.584704,1713.58,808,purchase,Chicago,0,2,27
24172,2023-11-07 00:57:35.584708,4282.85,32,purchase,New York,0,0,7
24173,2024-10-05 11:06:35.584711,4183.99,813,refund,New York,0,11,5
24174,2023-10-21 14:26:35.584714,3221.53,600,purchase,Los Angeles,0,14,21
24175,2024-06-10 08:09:35.584718,3654.53,915,purchase,Phoenix,0,8,10
24176,2023-11-16 18:24:35.584721,3993.95,576,refund,New York,0,18,16
24177,2024-05-02 08:40:35.584724,4798.81,662,refund,New York,0,8,2
24178,2024-09-23 17:34:35.584731,2051.44,948,refund,San Jose,0,17,23
24179,2024-01-10 00:52:35.584734,338.02,854,purchase,New York,0,0,10
24180,2023-12-25 00:12:35.584738,3466.0,189,purchase,Philadelphia,0,0,25
24181,2024-09-08 09:30:35.584741,1770.33,596,purchase,San Antonio,0,9,8
24182,2023-12-08 14:05:35.584744,4540.61,815,purchase,Chicago,0,14,8
24183,2024-04-03 21:01:35.584748,4752.96,194,purchase,New York,0,21,3
24184,2024-08-25 09:20:35.584751,3441.86,916,refund,Phoenix,0,9,25
24185,2024-06-20 12:06:35.584754,4493.02,923,refund,San Jose,0,12,20
24186,2024-08-21 04:16:35.584758,2143.82,507,refund,New York,0,4,21
24187,2024-04-16 01:30:35.584761,3834.15,796,purchase,New York,0,1,16
24188,2024-05-17 06:24:35.584764,2596.64,390,refund,Chicago,0,6,17
24189,2023-12-11 21:38:35.584768,3618.04,103,purchase,San Jose,0,21,11
24190,2024-05-15 04:42:35.584771,2067.64,481,purchase,Phoenix,0,4,15
24191,2024-07-05 16:41:35.584774,2203.06,120,purchase,Chicago,0,16,5
24192,2024-05-10 04:22:35.584778,2689.75,101,purchase,Chicago,0,4,10
24193,2024-06-19 00:38:35.584781,4631.72,584,purchase,Dallas,0,0,19
24194,2024-08-26 09:36:35.584784,1719.22,564,purchase,Los Angeles,0,9,26
24195,2024-10-08 08:47:35.584788,3177.48,385,refund,Los Angeles,0,8,8
24196,2024-01-20 01:18:35.584791,4958.96,814,purchase,Houston,0,1,20
24197,2024-02-16 00:44:35.584795,3170.18,823,refund,Dallas,0,0,16
24198,2024-10-11 16:59:35.584801,1398.74,457,refund,Chicago,0,16,11
24199,2024-08-14 00:17:35.584807,793.42,97,refund,San Jose,0,0,14
24200,2024-05-25 01:11:35.584812,2158.6,314,refund,Philadelphia,0,1,25
24201,2023-12-27 05:05:35.584818,3082.81,901,purchase,Philadelphia,0,5,27
24202,2024-05-31 04:10:35.584824,2941.13,540,purchase,Dallas,0,4,31
24203,2024-03-28 22:40:35.584830,3163.08,390,refund,Philadelphia,0,22,28
24204,2024-01-12 12:22:35.584835,3998.32,996,refund,Houston,0,12,12
24205,2024-01-11 09:00:35.584838,4440.28,936,purchase,San Jose,0,9,11
24206,2024-09-22 01:58:35.584842,875.73,740,refund,Houston,0,1,22
24207,2024-05-27 14:17:35.584845,1210.95,343,refund,Chicago,0,14,27
24208,2024-03-10 08:17:35.584848,1886.19,198,purchase,Philadelphia,1,8,10
24209,2023-11-06 22:18:35.584852,1988.05,233,refund,Houston,0,22,6
24210,2023-12-16 06:53:35.584855,1966.15,550,refund,Philadelphia,0,6,16
24211,2024-02-13 10:18:35.584859,3361.27,321,purchase,Phoenix,0,10,13
24212,2023-10-25 17:01:35.584862,1082.12,955,refund,Chicago,0,17,25
24213,2023-12-19 15:14:35.584865,801.96,271,refund,Houston,0,15,19
24214,2024-09-24 20:17:35.584868,188.53,313,purchase,San Jose,0,20,24
24215,2023-12-18 10:25:35.584872,4327.15,737,refund,New York,0,10,18
24216,2023-10-30 22:06:35.584875,898.82,22,purchase,San Antonio,0,22,30
24217,2024-02-28 05:29:35.584879,3375.97,735,refund,Philadelphia,0,5,28
24218,2024-05-07 22:22:35.584883,2879.87,763,purchase,Dallas,0,22,7
24219,2024-09-03 12:19:35.584888,3524.06,648,purchase,New York,0,12,3
24220,2024-05-28 06:09:35.584894,4746.15,225,refund,New York,0,6,28
24221,2024-09-08 05:56:35.584901,4601.04,79,refund,San Jose,0,5,8
24222,2024-01-08 08:35:35.584905,1605.8,471,refund,Los Angeles,0,8,8
24223,2024-02-18 11:18:35.584908,1707.37,241,refund,San Antonio,0,11,18
24224,2023-11-25 23:27:35.584912,1974.11,969,purchase,Chicago,0,23,25
24225,2023-10-24 14:10:35.584915,74.1,822,refund,Los Angeles,0,14,24
24226,2024-07-06 04:23:35.584918,2721.3,339,refund,Houston,0,4,6
24227,2024-09-22 07:27:35.584921,1042.42,478,purchase,Phoenix,0,7,22
24228,2024-09-14 12:19:35.584925,3249.22,570,purchase,Dallas,0,12,14
24229,2023-12-11 12:28:35.584928,4746.46,384,purchase,Los Angeles,0,12,11
24230,2024-02-22 22:50:35.584931,4562.82,924,refund,San Jose,0,22,22
24231,2024-02-23 15:58:35.584935,198.1,446,purchase,San Antonio,0,15,23
24232,2023-12-01 22:20:35.584938,1311.25,785,refund,New York,0,22,1
24233,2024-09-28 20:44:35.584942,4186.31,489,purchase,Chicago,0,20,28
24234,2024-06-03 19:39:35.584945,3571.31,648,refund,Philadelphia,0,19,3
24235,2023-12-06 00:47:35.584948,3240.08,571,refund,San Jose,0,0,6
24236,2024-01-28 01:55:35.584952,3051.08,891,refund,San Jose,0,1,28
24237,2024-03-04 23:17:35.584955,3462.82,978,refund,Houston,0,23,4
24238,2024-04-25 08:41:35.584958,3462.98,143,purchase,San Diego,0,8,25
24239,2024-01-12 13:23:35.584962,668.85,761,refund,Phoenix,0,13,12
24240,2024-08-27 10:02:35.584965,4013.6,786,purchase,Dallas,0,10,27
24241,2024-01-12 15:49:35.584968,1764.73,833,purchase,Dallas,0,15,12
24242,2023-11-22 13:50:35.584972,4451.74,348,purchase,San Diego,0,13,22
24243,2024-03-21 04:22:35.584975,2551.12,368,refund,San Jose,0,4,21
24244,2024-02-16 11:03:35.584978,1364.15,919,refund,New York,0,11,16
24245,2024-03-24 20:09:35.584982,839.19,94,purchase,Chicago,0,20,24
24246,2024-03-28 22:57:35.584985,4121.11,630,purchase,Los Angeles,0,22,28
24247,2023-11-29 23:56:35.584988,4769.63,492,purchase,Phoenix,0,23,29
24248,2024-08-27 07:45:35.584992,3882.99,67,refund,Phoenix,0,7,27
24249,2024-10-01 03:15:35.584995,1637.69,778,purchase,New York,0,3,1
24250,2024-10-08 23:23:35.584998,4845.14,661,purchase,Los Angeles,0,23,8
24251,2024-08-03 10:05:35.585001,3896.87,196,purchase,Phoenix,0,10,3
24252,2023-12-07 06:01:35.585005,3943.84,17,purchase,Houston,0,6,7
24253,2023-10-22 19:07:35.585008,3691.56,533,refund,New York,0,19,22
24254,2024-09-09 08:40:35.585012,2054.31,560,purchase,New York,0,8,9
24255,2024-02-05 03:18:35.585015,2531.87,407,refund,Philadelphia,0,3,5
24256,2024-06-21 15:33:35.585018,930.36,869,refund,San Antonio,0,15,21
24257,2024-03-16 06:33:35.585022,92.32,803,refund,Philadelphia,0,6,16
24258,2024-08-08 17:53:35.585025,4309.45,470,refund,Chicago,0,17,8
24259,2024-06-20 01:25:35.585028,1276.39,349,refund,San Diego,0,1,20
24260,2023-10-27 21:53:35.585031,774.88,47,purchase,Chicago,0,21,27
24261,2024-06-24 02:52:35.585035,1215.71,945,refund,Philadelphia,0,2,24
24262,2024-08-08 21:04:35.585038,1628.68,499,purchase,Chicago,0,21,8
24263,2024-02-20 04:27:35.585043,2075.09,664,purchase,Phoenix,0,4,20
24264,2024-05-23 08:32:35.585050,4862.3,809,refund,San Antonio,0,8,23
24265,2024-02-25 01:10:35.585053,4225.18,77,purchase,San Jose,0,1,25
24266,2024-02-16 03:09:35.585057,3224.55,774,purchase,Chicago,0,3,16
24267,2024-09-06 10:30:35.585060,1582.92,643,purchase,New York,0,10,6
24268,2024-09-24 05:37:35.585063,482.08,304,refund,Dallas,0,5,24
24269,2024-02-03 22:17:35.585067,839.6,843,purchase,Dallas,0,22,3
24270,2023-11-16 22:53:35.585071,3388.16,577,purchase,Houston,0,22,16
24271,2024-05-26 12:13:35.585075,2755.13,714,purchase,Dallas,0,12,26
24272,2023-12-09 09:39:35.585078,2671.45,273,purchase,San Diego,0,9,9
24273,2024-09-09 06:08:35.585081,2238.41,467,refund,Chicago,0,6,9
24274,2024-09-09 13:19:35.585084,4965.27,53,purchase,New York,0,13,9
24275,2023-12-10 14:28:35.585088,3908.0,386,purchase,Philadelphia,0,14,10
24276,2024-05-21 05:05:35.585091,4921.89,149,refund,San Diego,0,5,21
24277,2024-02-27 17:09:35.585094,4301.67,452,refund,San Jose,0,17,27
24278,2023-12-13 16:15:35.585098,933.38,809,purchase,Los Angeles,0,16,13
24279,2024-06-07 19:29:35.585101,3418.98,5,refund,Philadelphia,0,19,7
24280,2024-07-01 20:29:35.585104,2239.74,159,refund,Houston,0,20,1
24281,2024-08-10 16:52:35.585108,3697.34,41,refund,Houston,0,16,10
24282,2024-07-04 14:13:35.585111,1484.92,246,refund,San Jose,0,14,4
24283,2023-12-13 17:10:35.585114,4085.27,257,refund,San Diego,0,17,13
24284,2023-11-17 21:50:35.585117,3089.25,654,purchase,Phoenix,0,21,17
24285,2023-11-22 12:53:35.585121,1696.89,646,purchase,Dallas,0,12,22
24286,2024-05-03 07:15:35.585124,3950.47,545,refund,Houston,0,7,3
24287,2024-07-30 09:26:35.585130,1381.03,59,refund,New York,0,9,30
24288,2024-01-03 11:15:35.585136,1387.82,804,purchase,New York,0,11,3
24289,2024-04-08 11:17:35.585142,2496.45,455,purchase,Los Angeles,0,11,8
24290,2024-07-20 16:54:35.585147,468.63,243,refund,Philadelphia,0,16,20
24291,2024-04-14 03:35:35.585154,499.31,200,purchase,New York,0,3,14
